com.samsung.shealth.tracker.floors_day_summary,6311013,1
create_sh_ver,binning_data,modify_sh_ver,update_time,create_time,floor_count,version_code,deviceuuid,pkg_name,datauuid,day_time
62900750,d2e89945-fed1-4c7d-a8c1-23c5eb09b324.binning_data.json,62920010,2025-02-12 16:21:13.054,2025-01-17 08:32:47.888,35,2,CdeuO5Zn7i,com.sec.android.app.shealth,d2e89945-fed1-4c7d-a8c1-23c5eb09b324,1737072000000,
62900750,f17e8f8f-ce8b-4e62-9212-8ffada46dd43.binning_data.json,62920010,2025-02-12 16:21:13.499,2025-01-23 09:27:18.904,16,2,CdeuO5Zn7i,com.sec.android.app.shealth,f17e8f8f-ce8b-4e62-9212-8ffada46dd43,1737590400000,
62900750,b74e6c13-7114-45a2-b81b-d873893dd569.binning_data.json,62920010,2025-02-12 16:21:13.924,2025-01-21 09:55:04.184,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,b74e6c13-7114-45a2-b81b-d873893dd569,1737417600000,
62900750,7828f5c4-1568-4e0f-a55f-4dc561fda6b4.binning_data.json,62920010,2025-02-12 16:21:13.601,2025-01-18 13:24:15.048,1,2,CdeuO5Zn7i,com.sec.android.app.shealth,7828f5c4-1568-4e0f-a55f-4dc561fda6b4,1737158400000,
62900750,a0f3cd8e-f418-4695-a3f0-6c280cab6f21.binning_data.json,62920010,2025-02-12 16:21:13.981,2025-01-16 14:55:07.412,15,2,CdeuO5Zn7i,com.sec.android.app.shealth,a0f3cd8e-f418-4695-a3f0-6c280cab6f21,1736985600000,
62900750,ca4f1524-fcc1-427d-9ddb-9c4a5799fa1f.binning_data.json,62930070,2025-02-22 09:55:18.210,2025-01-27 06:34:55.215,10,2,CdeuO5Zn7i,com.sec.android.app.shealth,ca4f1524-fcc1-427d-9ddb-9c4a5799fa1f,1737936000000,
62900750,cfec4aad-9e92-4183-9861-8ca6547436ac.binning_data.json,62930070,2025-02-22 09:55:18.603,2025-01-28 12:15:21.191,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,cfec4aad-9e92-4183-9861-8ca6547436ac,1738022400000,
62920010,2b261589-0f9c-490b-844b-743f0e7686af.binning_data.json,62930070,2025-02-25 16:15:18.089,2025-02-13 12:55:11.602,47,2,CdeuO5Zn7i,com.sec.android.app.shealth,2b261589-0f9c-490b-844b-743f0e7686af,1739404800000,
62900750,c63a0483-aa9f-4b7c-b962-74bf902947a0.binning_data.json,62930070,2025-02-25 16:15:18.166,2025-01-29 06:15:19.027,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,c63a0483-aa9f-4b7c-b962-74bf902947a0,1738108800000,
62920010,e774dc7c-aebb-47af-ba79-7441a3bc328d.binning_data.json,62930070,2025-02-25 16:15:18.192,2025-02-14 12:05:31.333,12,2,CdeuO5Zn7i,com.sec.android.app.shealth,e774dc7c-aebb-47af-ba79-7441a3bc328d,1739491200000,
62900750,50750681-7b41-4fdb-a548-856600737e4c.binning_data.json,62930070,2025-02-25 16:15:18.470,2025-02-07 09:55:26.951,17,2,CdeuO5Zn7i,com.sec.android.app.shealth,50750681-7b41-4fdb-a548-856600737e4c,1738886400000,
62900750,40225cb9-e342-4656-8708-193580b33cd5.binning_data.json,62930070,2025-02-25 16:15:18.322,2025-02-11 14:15:12.679,54,2,CdeuO5Zn7i,com.sec.android.app.shealth,40225cb9-e342-4656-8708-193580b33cd5,1739232000000,
62920010,5b389190-7f55-4e88-84c9-006e89e12325.binning_data.json,62930070,2025-02-25 16:15:18.419,2025-02-12 16:21:13.163,5,2,CdeuO5Zn7i,com.sec.android.app.shealth,5b389190-7f55-4e88-84c9-006e89e12325,1739318400000,
62900750,fd7184c2-bca7-4027-ba6a-ed85a18b7f80.binning_data.json,62930070,2025-02-25 16:15:18.692,2025-02-10 15:32:28.559,11,2,CdeuO5Zn7i,com.sec.android.app.shealth,fd7184c2-bca7-4027-ba6a-ed85a18b7f80,1739145600000,
62900750,42fa9ec3-a8af-4955-b0aa-286deb1fcddf.binning_data.json,62930070,2025-02-25 16:15:18.746,2025-01-31 06:35:06.994,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,42fa9ec3-a8af-4955-b0aa-286deb1fcddf,1738281600000,
62900750,faa5a444-0f70-4ca3-9ebe-d8f32fc56765.binning_data.json,62930070,2025-02-25 16:15:18.717,2025-02-05 09:09:34.057,35,2,CdeuO5Zn7i,com.sec.android.app.shealth,faa5a444-0f70-4ca3-9ebe-d8f32fc56765,1738713600000,
62920010,5a6a5083-11a5-41dc-a6e9-7c60da6bfff4.binning_data.json,62930070,2025-03-14 06:55:09.280,2025-02-18 11:51:07.775,30,2,CdeuO5Zn7i,com.sec.android.app.shealth,5a6a5083-11a5-41dc-a6e9-7c60da6bfff4,1739836800000,
62930070,7f9f9e59-ab38-48ee-8128-122c293c7810.binning_data.json,62930070,2025-03-14 06:55:09.352,2025-02-24 15:15:15.014,19,2,CdeuO5Zn7i,com.sec.android.app.shealth,7f9f9e59-ab38-48ee-8128-122c293c7810,1740355200000,
62930070,a7de2bb4-592f-45fc-b1ae-de68143147c4.binning_data.json,62930070,2025-03-14 06:55:09.434,2025-02-26 11:36:46.853,54,2,CdeuO5Zn7i,com.sec.android.app.shealth,a7de2bb4-592f-45fc-b1ae-de68143147c4,1740528000000,
62920010,14e2724b-5c98-4303-ad25-320cdf31f779.binning_data.json,62930070,2025-03-14 06:55:09.484,2025-02-21 14:02:35.864,46,2,CdeuO5Zn7i,com.sec.android.app.shealth,14e2724b-5c98-4303-ad25-320cdf31f779,1740096000000,
62930070,0ffff931-9b46-4bf3-89e7-0fbb17ab5886.binning_data.json,62930070,2025-03-14 06:55:09.571,2025-02-22 09:55:18.479,34,2,CdeuO5Zn7i,com.sec.android.app.shealth,0ffff931-9b46-4bf3-89e7-0fbb17ab5886,1740182400000,
62920010,19ce9b70-30bb-4d81-ac19-1954982438ba.binning_data.json,62930070,2025-03-14 06:55:10.111,2025-02-15 10:09:03.703,19,2,CdeuO5Zn7i,com.sec.android.app.shealth,19ce9b70-30bb-4d81-ac19-1954982438ba,1739577600000,
62920010,c208f096-9318-4cb3-b5aa-ee111c659cbb.binning_data.json,62930070,2025-03-14 06:55:09.615,2025-02-17 10:15:09.151,40,2,CdeuO5Zn7i,com.sec.android.app.shealth,c208f096-9318-4cb3-b5aa-ee111c659cbb,1739750400000,
62930070,6f062e76-c6ef-489f-b506-56d8c12ecd10.binning_data.json,62930070,2025-03-14 06:55:09.743,2025-02-27 13:15:13.707,15,2,CdeuO5Zn7i,com.sec.android.app.shealth,6f062e76-c6ef-489f-b506-56d8c12ecd10,1740614400000,
62920010,92a67cb2-cd60-4357-bafc-1e38e03f4caf.binning_data.json,62930070,2025-03-14 06:55:09.867,2025-02-20 15:12:01.213,27,2,CdeuO5Zn7i,com.sec.android.app.shealth,92a67cb2-cd60-4357-bafc-1e38e03f4caf,1740009600000,
62930070,4e067cdd-d3e9-4613-8d87-0375819bdfbe.binning_data.json,62930070,2025-03-14 06:55:09.791,2025-02-25 12:42:22.256,37,2,CdeuO5Zn7i,com.sec.android.app.shealth,4e067cdd-d3e9-4613-8d87-0375819bdfbe,1740441600000,
62930070,ea74218d-ea27-4c27-94fd-c0f68216588e.binning_data.json,62930070,2025-03-22 03:06:03.213,2025-03-17 06:19:29.228,22,2,CdeuO5Zn7i,com.sec.android.app.shealth,ea74218d-ea27-4c27-94fd-c0f68216588e,1742169600000,
62930070,83022d50-bf49-4c6a-9c60-30aa443c4e60.binning_data.json,62930070,2025-03-22 03:06:03.535,2025-03-14 06:55:09.678,12,2,CdeuO5Zn7i,com.sec.android.app.shealth,83022d50-bf49-4c6a-9c60-30aa443c4e60,1741910400000,
62930070,b86f87aa-4f65-4df0-8eac-646fd47337ba.binning_data.json,62930070,2025-03-22 03:06:03.650,2025-03-15 08:55:06.078,38,2,CdeuO5Zn7i,com.sec.android.app.shealth,b86f87aa-4f65-4df0-8eac-646fd47337ba,1741996800000,
62950170,ab5e0f3b-ae4b-429d-806a-1f606f380bf0.binning_data.json,63010030,2025-06-05 07:34:09.562,2025-05-14 07:35:12.423,17,2,CdeuO5Zn7i,com.sec.android.app.shealth,ab5e0f3b-ae4b-429d-806a-1f606f380bf0,1747180800000,
62950170,fd46a9d3-58ba-48b6-b3be-cb377a108536.binning_data.json,63010030,2025-06-05 07:34:09.652,2025-05-12 14:22:23.229,33,2,CdeuO5Zn7i,com.sec.android.app.shealth,fd46a9d3-58ba-48b6-b3be-cb377a108536,1747008000000,
62950170,0c9ebc2e-7295-4abc-84c4-9bf6a77f5006.binning_data.json,63010030,2025-06-05 07:34:10.098,2025-05-15 07:47:12.619,18,2,CdeuO5Zn7i,com.sec.android.app.shealth,0c9ebc2e-7295-4abc-84c4-9bf6a77f5006,1747267200000,
62950170,a6c1e5e1-774f-4102-8409-16410d57bd7e.binning_data.json,63010030,2025-06-12 07:55:16.435,2025-05-19 09:57:54.690,61,2,CdeuO5Zn7i,com.sec.android.app.shealth,a6c1e5e1-774f-4102-8409-16410d57bd7e,1747612800000,
62950170,28bb8717-d85a-43c8-985b-f65b439aed7b.binning_data.json,63010030,2025-06-16 10:12:17.465,2025-05-22 07:15:04.650,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,28bb8717-d85a-43c8-985b-f65b439aed7b,1747872000000,
62950170,8aacf7c8-b3cb-4989-a043-31b78de55c6f.binning_data.json,63010030,2025-06-16 10:12:17.662,2025-05-23 09:00:40.137,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,8aacf7c8-b3cb-4989-a043-31b78de55c6f,1747958400000,
62950170,792f5485-fa01-4199-860f-1aa788f186ff.binning_data.json,63010030,2025-06-16 10:12:17.711,2025-05-28 07:31:31.940,20,2,CdeuO5Zn7i,com.sec.android.app.shealth,792f5485-fa01-4199-860f-1aa788f186ff,1748390400000,
62950170,8121d28c-f48f-4d20-942e-0ecaa1661820.binning_data.json,63010030,2025-06-16 10:12:18.062,2025-05-21 15:54:59.456,116,2,CdeuO5Zn7i,com.sec.android.app.shealth,8121d28c-f48f-4d20-942e-0ecaa1661820,1747785600000,
62950170,b8638f3c-7dcb-44c4-8988-4a28b385d4fd.binning_data.json,63010030,2025-06-16 10:12:17.431,2025-05-29 06:11:53.552,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,b8638f3c-7dcb-44c4-8988-4a28b385d4fd,1748476800000,
62950170,54885c6b-93b1-4b32-8f0b-cbb2e1943e31.binning_data.json,63010030,2025-06-16 10:12:17.869,2025-05-20 00:47:12.516,48,2,CdeuO5Zn7i,com.sec.android.app.shealth,54885c6b-93b1-4b32-8f0b-cbb2e1943e31,1747699200000,
62950170,a3cb34b8-4a24-4d53-b041-027d5e633daa.binning_data.json,63010030,2025-06-16 10:12:17.952,2025-05-26 07:55:09.050,11,2,CdeuO5Zn7i,com.sec.android.app.shealth,a3cb34b8-4a24-4d53-b041-027d5e633daa,1748217600000,
63010030,88fcd79c-f008-401a-ac63-48a90fcb161a.binning_data.json,63020270,2025-06-26 09:35:31.409,2025-06-06 17:06:58.550,8,2,CdeuO5Zn7i,com.sec.android.app.shealth,88fcd79c-f008-401a-ac63-48a90fcb161a,1749168000000,
62950170,3dadeedc-866c-414b-8b6a-ced41e7cbcb5.binning_data.json,63020270,2025-06-26 09:35:31.552,2025-06-02 05:35:07.143,12,2,CdeuO5Zn7i,com.sec.android.app.shealth,3dadeedc-866c-414b-8b6a-ced41e7cbcb5,1748822400000,
63010030,71f766a0-51b6-4dac-8dca-cbbc671ba0dd.binning_data.json,63020270,2025-06-26 09:35:31.737,2025-06-05 07:34:10.064,12,2,CdeuO5Zn7i,com.sec.android.app.shealth,71f766a0-51b6-4dac-8dca-cbbc671ba0dd,1749081600000,
63010030,ae08d134-7160-4dc8-8a36-f3373e4918f2.binning_data.json,63020270,2025-06-26 09:35:31.706,2025-06-04 07:35:09.790,10,2,CdeuO5Zn7i,com.sec.android.app.shealth,ae08d134-7160-4dc8-8a36-f3373e4918f2,1748995200000,
63010030,b1b7b28c-0dd7-453a-929f-418b2303f00c.binning_data.json,63020270,2025-07-04 17:45:59.514,2025-06-11 04:55:17.671,5,2,CdeuO5Zn7i,com.sec.android.app.shealth,b1b7b28c-0dd7-453a-929f-418b2303f00c,1749600000000,
63010030,637df1af-9dde-43a3-9e48-20750c3a8775.binning_data.json,63020270,2025-07-04 17:46:00.261,2025-06-09 05:10:31.513,27,2,CdeuO5Zn7i,com.sec.android.app.shealth,637df1af-9dde-43a3-9e48-20750c3a8775,1749427200000,
63010030,ec6a808b-13f8-47e0-a41f-f794a7735e5f.binning_data.json,63020310,2025-07-09 19:52:22.096,2025-06-13 15:34:17.195,14,2,CdeuO5Zn7i,com.sec.android.app.shealth,ec6a808b-13f8-47e0-a41f-f794a7735e5f,1749772800000,
63010030,414ea838-6e6d-45f9-b515-d5ea64bae21a.binning_data.json,63020310,2025-07-09 19:52:23.353,2025-06-17 12:15:12.983,15,2,CdeuO5Zn7i,com.sec.android.app.shealth,414ea838-6e6d-45f9-b515-d5ea64bae21a,1750118400000,
63010030,3bd2dd63-f099-4ebc-bb4e-1de506286aa1.binning_data.json,63020310,2025-07-09 19:52:22.347,2025-06-18 06:40:19.344,22,2,CdeuO5Zn7i,com.sec.android.app.shealth,3bd2dd63-f099-4ebc-bb4e-1de506286aa1,1750204800000,
63010030,732029dd-0003-401f-ae2b-133cf1b50ab6.binning_data.json,63020310,2025-07-09 19:52:22.428,2025-06-16 10:12:17.519,20,2,CdeuO5Zn7i,com.sec.android.app.shealth,732029dd-0003-401f-ae2b-133cf1b50ab6,1750032000000,
63010030,a48d23b2-ee6f-4eee-b54b-6d3c539c94c6.binning_data.json,63020310,2025-07-09 19:52:23.472,2025-06-12 07:55:16.939,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,a48d23b2-ee6f-4eee-b54b-6d3c539c94c6,1749686400000,
63010030,75c4c8a9-2dc9-474e-ab4b-e37d88a54765.binning_data.json,63020310,2025-07-19 09:35:22.374,2025-06-24 06:54:01.186,91,2,CdeuO5Zn7i,com.sec.android.app.shealth,75c4c8a9-2dc9-474e-ab4b-e37d88a54765,1750723200000,
63010030,9d0ab923-61d6-49b2-851d-f268ba383959.binning_data.json,63020310,2025-07-19 09:35:21.881,2025-06-23 05:32:32.711,16,2,CdeuO5Zn7i,com.sec.android.app.shealth,9d0ab923-61d6-49b2-851d-f268ba383959,1750636800000,
63010030,5c63e4f9-e9a8-4d1a-b61c-3afb392b59f1.binning_data.json,63030110,2025-07-22 07:20:31.862,2025-06-25 08:52:50.237,16,2,CdeuO5Zn7i,com.sec.android.app.shealth,5c63e4f9-e9a8-4d1a-b61c-3afb392b59f1,1750809600000,
63020270,7a0abbcc-f5eb-4a43-99f9-b6268635e348.binning_data.json,63030110,2025-07-22 07:20:31.503,2025-06-26 09:35:31.503,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,7a0abbcc-f5eb-4a43-99f9-b6268635e348,1750896000000,
63020270,6f0b4e9b-2ed7-46cc-bb90-5ffe76f7b695.binning_data.json,63030110,2025-07-22 07:20:31.832,2025-06-30 06:15:05.773,23,2,CdeuO5Zn7i,com.sec.android.app.shealth,6f0b4e9b-2ed7-46cc-bb90-5ffe76f7b695,1751241600000,
63020270,637e615d-8671-4624-86ac-826bca626bc0.binning_data.json,63030110,2025-07-31 14:20:59.766,2025-07-04 11:54:46.873,24,2,CdeuO5Zn7i,com.sec.android.app.shealth,637e615d-8671-4624-86ac-826bca626bc0,1751587200000,
63020270,32c14d62-f1c7-4e5f-8cfa-7a9e6610aec4.binning_data.json,63030110,2025-08-01 09:46:42.896,2025-07-05 15:49:57.381,19,2,CdeuO5Zn7i,com.sec.android.app.shealth,32c14d62-f1c7-4e5f-8cfa-7a9e6610aec4,1751673600000,
63020310,186276fb-d02e-455d-b27a-5336e9066dce.binning_data.json,63030110,2025-08-05 17:24:11.132,2025-07-09 09:35:15.569,53,2,CdeuO5Zn7i,com.sec.android.app.shealth,186276fb-d02e-455d-b27a-5336e9066dce,1752019200000,
63020310,948f13d9-4ff9-49f1-8696-d95c2f1da9a8.binning_data.json,63030110,2025-08-05 17:24:11.305,2025-07-10 11:11:04.504,21,2,CdeuO5Zn7i,com.sec.android.app.shealth,948f13d9-4ff9-49f1-8696-d95c2f1da9a8,1752105600000,
63020310,169c9106-c5d7-4b20-933b-d5625beafdc9.binning_data.json,63030110,2025-08-07 14:01:21.367,2025-07-18 08:15:06.758,5,2,CdeuO5Zn7i,com.sec.android.app.shealth,169c9106-c5d7-4b20-933b-d5625beafdc9,1752796800000,
63020310,1b010672-75c5-494e-9605-634af36a0f5d.binning_data.json,63030110,2025-08-07 14:01:21.415,2025-07-13 09:35:26.574,21,2,CdeuO5Zn7i,com.sec.android.app.shealth,1b010672-75c5-494e-9605-634af36a0f5d,1752364800000,
63020310,56828d00-d618-4049-8dbc-22b6518f6d17.binning_data.json,63030110,2025-08-07 14:01:21.592,2025-07-16 10:07:42.493,12,2,CdeuO5Zn7i,com.sec.android.app.shealth,56828d00-d618-4049-8dbc-22b6518f6d17,1752624000000,
63020310,09576491-99b7-4dd3-a45b-358419f6645d.binning_data.json,63030110,2025-08-07 14:01:21.636,2025-07-11 10:31:57.737,25,2,CdeuO5Zn7i,com.sec.android.app.shealth,09576491-99b7-4dd3-a45b-358419f6645d,1752192000000,
63020310,434e66a6-f5e7-4a12-a449-a99e3e941637.binning_data.json,63030110,2025-08-07 14:01:22.125,2025-07-17 10:00:11.562,10,2,CdeuO5Zn7i,com.sec.android.app.shealth,434e66a6-f5e7-4a12-a449-a99e3e941637,1752710400000,
63020310,d518e20a-1c4f-41ba-87aa-54f78ed5d5bb.binning_data.json,63030110,2025-08-07 14:01:21.802,2025-07-19 09:35:22.287,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,d518e20a-1c4f-41ba-87aa-54f78ed5d5bb,1752883200000,
63020310,63585e4a-324f-4d50-9fda-c36ac87238b9.binning_data.json,63030110,2025-08-07 14:01:21.851,2025-07-14 09:22:36.286,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,63585e4a-324f-4d50-9fda-c36ac87238b9,1752451200000,
63020310,3e7b6fcb-eaf9-4073-8ec3-6e1cf8ec29e4.binning_data.json,63030110,2025-08-07 14:01:22.374,2025-07-15 12:33:44.743,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,3e7b6fcb-eaf9-4073-8ec3-6e1cf8ec29e4,1752537600000,
63030110,8d28b838-176c-455a-a874-2e752eabb4d7.binning_data.json,63030110,2025-08-18 06:55:00.255,2025-07-23 09:35:15.527,10,2,CdeuO5Zn7i,com.sec.android.app.shealth,8d28b838-176c-455a-a874-2e752eabb4d7,1753228800000,
63030110,8250b792-8344-4317-a411-d3176647ee59.binning_data.json,63030110,2025-08-18 06:55:00.789,2025-07-22 07:20:31.889,8,2,CdeuO5Zn7i,com.sec.android.app.shealth,8250b792-8344-4317-a411-d3176647ee59,1753142400000,
63030110,bfd4f60f-f5a6-45fc-8673-64f7b11a32dc.binning_data.json,63030110,2025-08-21 13:51:56.218,2025-08-02 12:58:22.064,14,2,CdeuO5Zn7i,com.sec.android.app.shealth,bfd4f60f-f5a6-45fc-8673-64f7b11a32dc,1753660800000,
63030110,97bb0cb0-35b7-41df-966e-f5568b404b4b.binning_data.json,63030110,2025-08-21 13:51:56.894,2025-07-25 16:15:19.806,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,97bb0cb0-35b7-41df-966e-f5568b404b4b,1753401600000,
63030110,ad44922d-423c-49aa-a7e5-0bf3e02fa345.binning_data.json,63030110,2025-08-26 12:49:01.349,2025-08-02 12:58:22.097,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,ad44922d-423c-49aa-a7e5-0bf3e02fa345,1753920000000,
63030110,cef03893-5442-45ce-bc99-7dbaa8ea2eb1.binning_data.json,63030110,2025-08-26 12:49:01.874,2025-08-02 12:58:22.030,9,2,CdeuO5Zn7i,com.sec.android.app.shealth,cef03893-5442-45ce-bc99-7dbaa8ea2eb1,1753833600000,
63030110,70404190-2c2b-4adf-a310-f7640ec8b642.binning_data.json,63030110,2025-08-28 07:14:45.250,2025-08-12 10:04:01.658,11,2,CdeuO5Zn7i,com.sec.android.app.shealth,70404190-2c2b-4adf-a310-f7640ec8b642,1754956800000,
63030110,f04cd8a3-872d-4900-84a1-4914da80058a.binning_data.json,63030110,2025-08-28 07:14:45.456,2025-08-07 13:35:15.828,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,f04cd8a3-872d-4900-84a1-4914da80058a,1754524800000,
63030110,81fc884b-2e9a-4860-a0f8-de243c687315.binning_data.json,63030110,2025-08-28 07:14:45.555,2025-08-02 12:54:18.054,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,81fc884b-2e9a-4860-a0f8-de243c687315,1754092800000,
63030110,c87490b9-d814-46e3-ad67-8dc7d8949542.binning_data.json,63030110,2025-08-28 07:14:46.262,2025-08-10 07:49:06.478,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,c87490b9-d814-46e3-ad67-8dc7d8949542,1754784000000,
63030110,0ed87b9a-1a1f-4e86-9705-917f6eeae656.binning_data.json,63030110,2025-08-28 07:14:47.579,2025-08-14 18:46:01.076,1,2,CdeuO5Zn7i,com.sec.android.app.shealth,0ed87b9a-1a1f-4e86-9705-917f6eeae656,1755129600000,
63030110,abab1a6e-2f02-4d40-8a47-19c3b9a5030f.binning_data.json,63030110,2025-08-28 07:14:46.680,2025-08-13 10:32:27.426,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,abab1a6e-2f02-4d40-8a47-19c3b9a5030f,1755043200000,
63030110,bd8f7f07-5466-4cd7-a9bf-50a2f4e96fb4.binning_data.json,63030110,2025-08-28 07:14:46.898,2025-08-03 05:33:30.156,8,2,CdeuO5Zn7i,com.sec.android.app.shealth,bd8f7f07-5466-4cd7-a9bf-50a2f4e96fb4,1754179200000,
63030110,9f9811a4-4bbe-4d1b-a576-126bec99228b.binning_data.json,63030110,2025-08-28 07:14:47.465,2025-08-02 12:58:21.999,1,2,CdeuO5Zn7i,com.sec.android.app.shealth,9f9811a4-4bbe-4d1b-a576-126bec99228b,1754006400000,
63030110,6d2d1602-45cb-42c3-a9c1-4f22b09ac479.binning_data.json,63030110,2025-08-28 07:14:46.788,2025-08-08 07:16:28.868,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,6d2d1602-45cb-42c3-a9c1-4f22b09ac479,1754611200000,
63030110,7332cc77-b452-4962-8bc6-4144aad3dc24.binning_data.json,63030110,2025-08-28 07:14:47.414,2025-08-06 05:38:49.991,18,2,CdeuO5Zn7i,com.sec.android.app.shealth,7332cc77-b452-4962-8bc6-4144aad3dc24,1754438400000,
63030110,2478ebc1-065f-4eca-a59d-c02c693f6e5e.binning_data.json,63030110,2025-08-28 07:14:47.732,2025-08-05 15:58:57.182,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,2478ebc1-065f-4eca-a59d-c02c693f6e5e,1754352000000,
63030110,e5192ec1-4add-4829-9e49-7d5534823b77.binning_data.json,63030110,2025-08-28 07:14:47.637,2025-08-09 04:02:45.451,5,2,CdeuO5Zn7i,com.sec.android.app.shealth,e5192ec1-4add-4829-9e49-7d5534823b77,1754697600000,
63030110,353492f6-917b-4133-a63f-140338f1e673.binning_data.json,63030110,2025-08-28 07:14:47.702,2025-08-04 13:52:35.772,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,353492f6-917b-4133-a63f-140338f1e673,1754265600000,
63030110,745ba12d-262a-43bb-822b-4c290cfb47e5.binning_data.json,63030110,2025-08-28 07:14:47.355,2025-08-11 11:19:02.520,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,745ba12d-262a-43bb-822b-4c290cfb47e5,1754870400000,
63030110,2350b12a-3b57-40ce-9a46-875c97a8c89e.binning_data.json,63030110,2025-09-11 17:33:17.025,2025-08-15 04:32:24.692,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,2350b12a-3b57-40ce-9a46-875c97a8c89e,1755216000000,
63030110,fdde17f1-012c-44c6-bf9e-cebce7c71671.binning_data.json,63030110,2025-09-12 04:34:03.581,2025-08-20 14:29:06.568,1,2,CdeuO5Zn7i,com.sec.android.app.shealth,fdde17f1-012c-44c6-bf9e-cebce7c71671,1755648000000,
63030110,3961e2c8-7a93-410b-bbf1-aa6d79237dee.binning_data.json,63030110,2025-09-12 04:34:03.439,2025-08-17 10:30:49.172,11,2,CdeuO5Zn7i,com.sec.android.app.shealth,3961e2c8-7a93-410b-bbf1-aa6d79237dee,1755388800000,
63030110,2a3effe9-7e6c-4292-83ca-53aa2ad6d78b.binning_data.json,63030110,2025-09-12 04:34:03.786,2025-08-18 06:55:00.475,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,2a3effe9-7e6c-4292-83ca-53aa2ad6d78b,1755475200000,
63030110,9e3cf7be-6984-4900-817d-ec2ebdab0d03.binning_data.json,63030110,2025-09-12 04:34:03.907,2025-08-21 13:51:56.561,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,9e3cf7be-6984-4900-817d-ec2ebdab0d03,1755734400000,
63030110,14e34486-065f-43b6-af0f-6404087768a4.binning_data.json,63030110,2025-09-12 04:34:04.075,2025-08-19 06:45:49.726,5,2,CdeuO5Zn7i,com.sec.android.app.shealth,14e34486-065f-43b6-af0f-6404087768a4,1755561600000,
63030110,5544694c-1047-4bc0-8091-d97d324b56b7.binning_data.json,63030110,2025-09-12 04:34:04.033,2025-08-16 08:32:22.287,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,5544694c-1047-4bc0-8091-d97d324b56b7,1755302400000,
63030110,44f51d85-d3b6-49c8-a02b-4d67bbc62b6a.binning_data.json,63030110,2025-09-18 04:54:43.623,2025-08-24 08:50:42.465,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,44f51d85-d3b6-49c8-a02b-4d67bbc62b6a,1755993600000,
63030110,846ab0dd-e494-494b-bb39-51d13e92c68f.binning_data.json,63030110,2025-09-18 04:54:44.465,2025-08-23 06:14:39.887,3,2,CdeuO5Zn7i,com.sec.android.app.shealth,846ab0dd-e494-494b-bb39-51d13e92c68f,1755907200000,
63030110,9e5e52da-27b6-4e79-aad4-52c0937786cf.binning_data.json,63030110,2025-09-18 04:54:44.114,2025-08-25 09:12:28.584,6,2,CdeuO5Zn7i,com.sec.android.app.shealth,9e5e52da-27b6-4e79-aad4-52c0937786cf,1756080000000,
63030110,76fb086d-631b-4f4f-a599-a9c039d3aad3.binning_data.json,63030110,2025-09-18 04:54:43.916,2025-08-22 09:20:59.702,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,76fb086d-631b-4f4f-a599-a9c039d3aad3,1755820800000,
63030110,b0f7f0f9-a339-4753-9619-269f79b485c1.binning_data.json,63030110,2025-09-18 04:54:43.878,2025-08-27 10:33:13.041,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,b0f7f0f9-a339-4753-9619-269f79b485c1,1756252800000,
63030110,3887383c-e64d-4090-af1b-384e3785487e.binning_data.json,63030110,2025-09-18 04:54:44.646,2025-08-26 12:49:00.814,2,2,CdeuO5Zn7i,com.sec.android.app.shealth,3887383c-e64d-4090-af1b-384e3785487e,1756166400000,
63030110,514c0541-3724-44b5-a5ae-e518822ef461.binning_data.json,63030110,2025-09-24 10:21:26.454,2025-08-29 12:01:00.063,4,2,CdeuO5Zn7i,com.sec.android.app.shealth,514c0541-3724-44b5-a5ae-e518822ef461,1756425600000,
