com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2020-09-02 11:24:25.169,,,,2020-09-03 13:15:16.994,2020-09-02 11:24:25.216,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":318,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-02 11:24:25.169,b8641b24-99c4-43aa-912c-6a60cd5a3e04,0,
,2020-09-02 20:35:06.991,,,,2020-09-12 20:15:14.076,2020-09-02 17:35:17.508,,,goal_activity_reward_most_active_day,UTC+0200,"{""mIsCompleted"":false,""mValue"":318,""mValue2"":0}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-02 17:35:17.240,f9568233-a15b-4ddc-8777-27a325a05b09,0,
,2020-09-17 12:12:13.084,,,,2020-09-18 14:09:55.183,2020-09-17 12:12:13.346,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":125,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-17 12:12:13.084,bb53845d-dc11-401f-961e-de5adee1c322,0,
,2020-09-15 14:21:26.868,,,,2020-09-16 12:51:00.370,2020-09-15 14:21:27.074,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":158,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-15 14:21:26.868,e94818e8-79a8-459c-bdd3-a55648f9c8b0,0,
,2020-09-23 14:48:34.019,,,,2020-09-24 13:07:30.246,2020-09-23 14:48:34.136,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":91,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-23 14:48:34.019,a310db40-f8db-4bdd-8f31-43f605b261f0,0,
,2020-09-24 13:07:29.895,,,,2020-09-25 12:05:03.278,2020-09-24 13:07:30.253,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":87,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-24 13:07:29.895,d5d82ed0-fb64-40c4-b995-919fa1d6da50,0,
,2020-09-25 12:05:03.194,,,,2020-09-26 09:32:33.540,2020-09-25 12:05:03.302,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":162,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-25 12:05:03.194,f45a4308-f87e-4ccf-a606-a87e232a672e,0,
,2020-09-26 09:32:33.447,,,,2020-09-27 16:07:17.412,2020-09-26 09:32:33.555,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":205,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-26 09:32:33.447,50f21159-3e4c-44da-b5ea-e63d4bcd167b,0,
,2020-09-27 16:07:17.210,,,,2020-09-28 18:35:08.695,2020-09-27 16:07:17.429,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":114,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-27 16:07:17.210,db50d453-00cc-4767-b975-f22a79d7fb59,0,
,2020-09-28 18:35:08.600,,,,2020-09-30 13:52:14.842,2020-09-28 18:35:08.807,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-28 18:35:08.600,685634d2-d1dc-4c08-8588-76d677cdba58,0,
,2020-09-30 13:52:14.811,,,,2020-10-01 12:55:17.276,2020-09-30 13:52:14.905,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":121,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-09-30 13:52:14.811,1cd51ef9-6362-43a7-8e56-21684c5d8dcf,0,
,2020-10-01 12:55:17.065,,,,2020-10-02 12:16:17.153,2020-10-01 12:55:17.317,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":205,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-01 12:55:17.065,71ba6e28-be18-45f1-aeb6-42a18934e426,0,
,2020-10-13 18:08:30.145,,,,2020-10-19 15:52:57.557,2020-10-13 18:08:30.370,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-13 18:08:30.145,e83ea5b7-3aac-4022-bf48-052447fe345c,0,
,2020-10-07 13:56:29.923,,,,2020-10-09 12:45:30.610,2020-10-07 13:56:30.034,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":77,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-07 13:56:29.923,dc6fdc1a-3e44-48cb-a236-12e5615e237e,0,
,2020-10-04 10:29:28.415,,,,2020-10-05 16:35:16.392,2020-10-04 10:29:28.558,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-04 10:29:28.415,1782e93d-c9da-4e39-97db-f9fe3491851e,0,
,2020-10-11 15:55:15.506,,,,2020-10-12 16:21:18.893,2020-10-11 15:55:15.631,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":127,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-11 15:55:15.506,006a769b-701e-4b2a-b59f-07b20e37d6d1,0,
,2020-10-02 12:16:17.109,,,,2020-10-03 09:56:33.877,2020-10-02 12:16:17.163,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":194,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-02 12:16:17.109,4f2876ea-0811-41c4-9ba3-990b82181952,0,
,2020-10-12 16:21:18.812,,,,2020-10-13 18:08:30.268,2020-10-12 16:21:18.924,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-12 16:21:18.812,f2c73b62-9bb5-4070-b677-01866fed276d,0,
,2020-10-06 14:24:53.686,,,,2020-10-07 13:56:30.010,2020-10-06 14:24:53.974,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":103,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-06 14:24:53.686,94c4cedc-236b-4edb-b0f9-d675f7845541,0,
,2020-10-21 21:59:59.999,,,,2020-10-22 14:05:07.468,2020-10-22 05:38:32.407,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":true,""mValue"":61,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-21 21:59:59.999,47361ea5-bcc6-494a-a1f1-0178794f0daa,0,
,2020-10-05 16:35:16.332,,,,2020-10-06 14:24:53.952,2020-10-05 16:35:16.406,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-05 16:35:16.332,8b7fcdd5-0131-4411-b862-3ead2a898459,0,
,2020-10-10 10:00:23.215,,,,2020-10-11 15:55:15.611,2020-10-10 10:00:23.437,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":218,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-10 10:00:23.215,c0225f6f-fefb-417f-9e25-aebe298949dc,0,
,2020-10-09 12:45:30.482,,,,2020-10-10 10:00:23.427,2020-10-09 12:45:30.657,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":126,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-09 12:45:30.482,c5aa085c-489f-41ba-b748-e9263a365a13,0,
,2020-10-03 09:56:33.755,,,,2020-10-04 10:29:28.552,2020-10-03 09:56:33.880,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":263,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-03 09:56:33.755,92864ed9-427d-4568-b570-f9fda69773fb,0,
,2020-10-19 15:52:57.404,,,,2020-10-22 05:38:32.396,2020-10-19 15:52:57.583,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":120,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-19 15:52:57.404,e8e8002f-274a-4a3d-a369-d454c97cdc4d,0,
,2020-10-22 14:05:07.448,,,,2020-10-23 13:16:00.575,2020-10-22 14:05:07.489,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":203,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-22 14:05:07.448,014acf09-bb18-4557-bd75-51d938b193d4,0,
,2020-10-23 13:16:00.441,,,,2020-10-24 10:12:12.685,2020-10-23 13:16:00.701,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":116,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-23 13:16:00.441,042b4292-8039-41c1-b431-e0e533f2982a,0,
,2020-10-24 10:12:12.549,,,,2020-10-25 11:50:37.888,2020-10-24 10:12:12.688,,,goal_activity_reward_goal_achieved,UTC+0200,"{""mIsCompleted"":false,""mValue"":169,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-24 10:12:12.549,f519f1ef-e8a4-4c96-84ed-533041c07def,0,
,2020-10-25 11:50:37.819,,,,2020-10-26 19:15:12.207,2020-10-25 11:50:37.935,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":234,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-25 11:50:37.819,a10e7507-8da0-4915-9466-843d0959e61d,0,
,2020-10-26 19:15:12.129,,,,2020-10-27 17:35:19.234,2020-10-26 19:15:12.338,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-26 19:15:12.129,7194a5f4-3f1e-4d43-abcc-2ff906165470,0,
,2020-10-27 17:35:19.166,,,,2020-10-28 16:15:06.350,2020-10-27 17:35:19.355,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-27 17:35:19.166,bc43c672-ed91-4aed-bb57-ff8978325d45,0,
,2020-10-28 16:15:06.089,,,,2020-10-30 16:45:23.841,2020-10-28 16:15:06.942,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":83,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-28 16:15:06.089,25b2989c-b8ca-49e1-8727-d30bd0a1effb,0,
,2020-10-30 16:45:23.792,,,,2020-10-31 10:48:45.698,2020-10-30 16:45:23.901,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":93,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-30 16:45:23.792,2a6e3f1b-118d-4a1a-b69a-d82006ee909c,0,
,2020-10-31 10:48:45.565,,,,2020-11-01 12:35:28.868,2020-10-31 10:48:45.706,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":176,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-10-31 10:48:45.565,9a5dd15a-3013-431d-9f50-ee07654f67d0,0,
,2020-11-01 12:35:28.640,,,,2020-11-02 17:10:34.330,2020-11-01 12:35:28.899,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":91,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-01 12:35:28.640,9cb0f38b-3516-4dbd-a22e-140f7b58eaec,0,
,2020-09-02 22:00:00.000,,,,2020-11-03 17:37:45.747,2020-11-03 17:37:45.747,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":348.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-09-02 22:00:00.000,63d7a38c-dc03-4a6b-9aa3-d5ce3189d725,1,
,2020-08-26 22:00:00.000,,,,2020-11-03 17:37:44.845,2020-11-03 17:37:44.845,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":300.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-08-26 22:00:00.000,59ac87ca-49d1-4307-8015-5a2152607173,1,
,2020-09-01 22:00:00.000,,,,2020-11-03 17:37:45.612,2020-11-03 17:37:45.612,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":327.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-09-01 22:00:00.000,16690a9b-4918-4fb9-8727-661dcf65a572,1,
,2020-09-05 22:00:00.000,,,,2020-11-03 17:37:46.227,2020-11-03 17:37:46.227,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":406.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-09-05 22:00:00.000,1007150c-7dda-454a-8ac8-9df21742b91c,1,
,2020-08-31 22:00:00.000,,,,2020-11-03 17:37:45.414,2020-11-03 17:37:45.414,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":324.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-08-31 22:00:00.000,4577ea03-b451-4fc1-b9b3-74352b7c3a1b,1,
,2020-09-18 22:00:00.000,,,,2020-11-03 17:37:47.068,2020-11-03 17:37:47.068,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":442.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-09-18 22:00:00.000,276bf16a-470f-4d04-a8bc-d99971a9ac8f,1,
,2020-09-04 22:00:00.000,,,,2020-11-03 17:37:46.085,2020-11-03 17:37:46.085,,,tracker_floor_reward_most_floors_climbed,UTC+0200,"{""mTarget"":-1,""mValue"":364.0}",m3h9nVfJDO,com.sec.android.app.shealth,tracker.floor,2020-09-04 22:00:00.000,3e414975-edd1-47be-98f1-5fd63419ae88,1,
,2020-11-02 17:10:34.228,,,,2020-11-06 21:02:43.277,2020-11-02 17:10:34.357,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":true,""mValue"":82,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-02 17:10:34.228,a0cabb8e-8163-4f00-af35-26da11934a6f,0,
,2020-11-06 21:02:42.425,,,,2020-11-07 10:55:21.410,2020-11-06 21:02:43.285,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-06 21:02:42.425,fbac7b96-0b96-4326-ad88-8ed3c438b998,0,
,2020-11-07 10:55:21.300,,,,2020-11-11 13:03:03.010,2020-11-07 10:55:21.441,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":255,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-07 10:55:21.300,0accb0cb-c75b-45a2-a4b6-d9c40d73e5b0,0,
,2020-11-11 13:03:02.932,,,,2020-11-12 16:07:51.456,2020-11-11 13:03:03.057,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":184,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-11 13:03:02.932,4c38854f-756c-47f0-9370-d4ddf956f2ac,0,
,2020-11-14 11:15:09.029,,,,2020-11-15 11:25:35.476,2020-11-14 11:15:09.133,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":234,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-14 11:15:09.029,74c91374-fdb4-46ca-9090-d36fd0df7d3f,0,
,2020-11-15 11:25:35.330,,,,2020-11-16 17:51:22.780,2020-11-15 11:25:35.601,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":106,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-15 11:25:35.330,57a8d143-231c-4d5c-9e46-bbd78e4b2ae0,0,
,2020-11-13 17:35:13.187,,,,2020-11-14 11:15:09.119,2020-11-13 17:35:13.617,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-13 17:35:13.187,13ad98bc-1941-4fe2-97fe-58ced045fb71,0,
,2020-11-12 16:07:50.699,,,,2020-11-13 17:35:13.498,2020-11-12 16:07:51.457,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":126,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-12 16:07:50.699,757fd483-5ddd-43e0-8830-8ba991745b46,0,
,2020-11-16 17:51:21.879,,,,2020-11-17 20:52:52.921,2020-11-16 17:51:22.927,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":129,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-16 17:51:21.879,4fae7024-d9cb-442e-847c-c02c4cac4b01,0,
,2020-11-17 20:52:52.768,,,,2020-11-20 20:53:24.153,2020-11-17 20:52:52.969,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":true,""mValue"":68,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-17 20:52:52.768,1b68d236-e9e6-46e7-b57a-e1327388157a,0,
,2020-11-20 20:53:23.942,,,,2020-11-21 10:35:48.826,2020-11-20 20:53:24.169,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":83,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-20 20:53:23.942,9f189902-5b11-48ee-aff0-5380bfd36793,0,
,2020-11-21 10:35:48.631,,,,2020-11-22 11:08:19.457,2020-11-21 10:35:49.042,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":216,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-21 10:35:48.631,4e61ddfb-55fb-4e7c-be21-01e5786d105c,0,
,2020-11-22 11:08:19.173,,,,2020-11-23 19:10:18.124,2020-11-22 11:08:19.480,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":122,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-22 11:08:19.173,782046eb-82c1-4404-b4ee-9422a30acc33,0,
,2020-11-23 19:10:17.897,,,,2020-11-24 15:03:37.404,2020-11-23 19:10:18.133,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-23 19:10:17.897,fcb8a0a8-bc83-4a9c-b804-e89b8a75d9da,0,
,2020-11-24 15:03:37.228,,,,2020-11-25 18:15:28.502,2020-11-24 15:03:37.429,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":115,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-24 15:03:37.228,6bd1da94-6df3-4313-8d40-31baf352c4a1,0,
,2020-11-26 19:10:48.779,,,,2020-11-27 16:35:28.142,2020-11-26 19:10:48.895,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":67,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-26 19:10:48.779,42531871-6a64-43cf-8735-dc0d30e200df,0,
,2020-11-27 16:35:27.948,,,,2020-11-28 10:34:43.481,2020-11-27 16:35:28.232,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":214,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-27 16:35:27.948,75c846b3-cfc9-453f-99eb-1b31b295eb4f,0,
,2020-11-25 18:15:28.352,,,,2020-11-26 19:10:48.893,2020-11-25 18:15:28.640,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-25 18:15:28.352,35f6a57b-67e7-4e60-856d-c2bb66a27d81,0,
,2020-11-28 10:34:43.339,,,,2020-11-29 12:15:46.808,2020-11-28 10:34:43.486,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":253,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-28 10:34:43.339,762b958b-e257-4e5a-b352-87bed94200df,0,
,2020-11-29 12:15:46.761,,,,2020-12-03 21:40:18.294,2020-11-29 12:15:46.893,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":true,""mValue"":96,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-11-29 12:15:46.761,c6dd9c70-a159-43ee-84cd-d1a6d962cf77,0,
,2020-12-03 21:40:17.988,,,,2020-12-04 18:59:36.344,2020-12-03 21:40:18.301,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-03 21:40:17.988,23f5a439-1a54-46a3-bd05-6bba6551a1fc,0,
,2020-12-04 18:59:36.164,,,,2020-12-05 10:53:40.881,2020-12-04 18:59:36.351,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-04 18:59:36.164,107c9032-7811-4ad5-aae1-9835ad78c089,0,
,2020-12-05 10:53:40.705,,,,2020-12-06 11:55:24.338,2020-12-05 10:53:40.889,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":246,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-05 10:53:40.705,9eab197e-16b5-442f-8164-401bc28b4c74,0,
,2020-12-06 11:55:24.188,,,,2020-12-07 19:55:14.333,2020-12-06 11:55:24.344,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":true,""mValue"":152,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-06 11:55:24.188,2f533d79-7dfc-427c-8a0e-ec36c2acd317,0,
,2020-12-07 19:55:14.257,,,,2020-12-08 16:44:19.543,2020-12-07 19:55:14.337,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-07 19:55:14.257,7ea2d3a5-8a6f-4578-b82c-268eaafc04ae,0,
,2020-12-08 16:44:19.412,,,,2020-12-09 15:37:18.831,2020-12-08 16:44:19.556,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":89,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-08 16:44:19.412,8d9fca8e-4a5b-4477-9bac-54da43709800,0,
,2020-12-11 15:51:21.281,,,,2020-12-12 10:54:27.456,2020-12-11 15:51:21.416,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":140,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-11 15:51:21.281,76cffa95-e051-4b7f-9942-0260bc9321c5,0,
,2020-12-10 17:22:40.278,,,,2020-12-11 15:51:21.405,2020-12-10 17:22:40.622,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-10 17:22:40.278,cd9ec5cf-0a2c-4667-a10a-0c0ca2792b6c,0,
,2020-12-12 10:54:27.305,,,,2020-12-14 16:31:31.616,2020-12-12 10:54:27.461,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":179,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-12 10:54:27.305,4db43ad4-9294-4c5a-8e5b-e2d4658dd708,0,
,2020-12-09 15:37:18.662,,,,2020-12-10 17:22:40.518,2020-12-09 15:37:18.837,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":77,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-09 15:37:18.662,e2577c05-e483-4b0a-93ae-4f66a1a0b4e3,0,
,2020-12-14 16:31:31.472,,,,2020-12-16 16:06:18.187,2020-12-14 16:31:31.620,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-14 16:31:31.472,5c907dc6-cfca-4f47-b530-1cff4abee192,0,
,2020-12-16 16:06:18.037,,,,2020-12-17 17:15:02.496,2020-12-16 16:06:18.280,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":true,""mValue"":102,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-16 16:06:18.037,7099a5c4-f09d-4e11-889f-be2f92a834dd,0,
,2020-12-17 17:15:02.325,,,,2020-12-18 14:35:18.401,2020-12-17 17:15:02.509,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-17 17:15:02.325,5b14857d-0f59-4686-9c06-c2ffde3e0ade,0,
,2020-12-18 14:35:18.249,,,,2020-12-19 10:35:24.773,2020-12-18 14:35:18.407,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":212,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-18 14:35:18.249,3622bd86-1c60-47a7-b299-518ef6cf5fec,0,
,2020-12-19 10:35:24.588,,,,2020-12-20 17:07:30.127,2020-12-19 10:35:24.781,,,goal_activity_reward_goal_achieved,UTC+0100,"{""mIsCompleted"":false,""mValue"":163,""mValue2"":60}",m3h9nVfJDO,com.sec.android.app.shealth,goal.activity,2020-12-19 10:35:24.588,643c49bd-59d6-4f4c-b097-0d89706176a3,0,
